LAMMPS data file via write_data, version 2 Aug 2023, timestep = 200000, units = metal

14184 atoms
6 atom types

0 38.9003 xlo xhi
0 63.1593 ylo yhi
0 77.6016 zlo zhi

Atom Type Labels

1 C
2 H
3 I
4 N
5 O
6 Pb

Masses

1 12.0107
2 1.00794
3 126.90447
4 14.0067
5 15.9994
6 207.2

Atoms # atomic

3315 5 0.6134737732613091 2.0281626136817597 3.449309601130744 0 0 0
9790 2 4.21858475258397 2.617528881255614 2.562210538898132 0 0 1
9792 5 4.584274377651788 2.9070140340344497 1.672827537864247 0 0 1
6928 2 1.2146747908690285 0.7824664589081775 2.127788251934663 1 0 1
4562 2 3.7971173552756836 1.15313469075776 4.111336354481382 0 0 0
4563 5 3.4877342255257178 2.0655220888425996 3.942859925295556 0 0 0
4561 2 2.526052836663019 2.054260612767552 3.6767327668016807 0 0 0
6929 2 2.0553039429481372 0.8144618932110437 0.7712100118495757 1 0 1
3313 2 0.11075347434051647 1.3778864513385694 4.038272809769451 0 0 0
9596 2 4.709524161661269 4.4141600943362205 0.6940858170345132 0 0 1
3691 2 3.668099862814445 2.1520954005769024 0.4970479838451991 0 0 0
6930 5 1.599267048725638 0.24791928903747434 1.4296045174951144 1 0 1
9791 2 5.535131030423829 2.6846350568874633 1.7122897718074583 0 0 1
9597 5 5.147296469296323 5.058815767197932 0.15255059371239096 0 0 1
4273 2 4.933018884405493 2.5157955824984866 4.910933307862021 0 0 0
9757 2 8.718133151164098 0.9370056695493302 3.463379176978098 0 0 1
9758 2 7.74289808990564 2.0782549099022725 2.9582904819565723 0 0 1
9759 5 8.113448031303582 1.658264807194617 3.7634751141030978 0 0 1
6206 2 10.16949162378528 2.770871073417116 1.7686975285985251 0 0 1
6167 2 7.547984185561622 4.018724515106391 1.5176370010685152 0 0 1
6168 5 7.588777269674554 2.9972895368506167 1.4810081474677037 0 0 1
6166 2 8.456955922534451 2.882095241763315 1.079373008683073 0 0 1
6207 5 10.096069546449648 1.9031829833125564 1.265139881447245 0 0 1
3264 5 10.38705568775821 4.229592327411499 2.359770943767712 0 0 0
6205 2 10.967842007678993 1.9632790729295546 0.7360777242808206 0 0 1
2737 2 9.757221694408958 5.0124434228047585 3.947753172499317 0 0 0
3262 2 10.159084051939498 4.899469411617432 1.6499612942585895 0 0 0
4274 2 6.4763082400894945 2.11375665194881 4.866688939539268 0 0 0
7027 2 9.136349296970533 1.957619895581029 5.026374407292889 0 1 1
2944 2 13.085076677206596 2.6170112525287297 3.3840912019056737 0 0 0
4910 2 13.773064839025517 3.7018057683948316 1.87294020998849 0 0 0
4911 5 14.222633281471204 3.5384535328935245 0.9562597390691908 0 0 0
2946 5 13.033229312607261 3.64774927449572 3.2693845460965663 0 0 0
1952 2 14.19976258146438 0.9513155007367214 3.8371915924151914 0 1 0
1953 5 13.257434664279845 0.9376744131254422 3.6433433389439087 0 1 0
2945 2 13.508177635492185 3.8858012561873427 4.049805623365868 0 0 0
3263 2 11.321979404052835 4.18123955890616 2.581241468565057 0 0 0
4909 2 14.903411354829915 2.8376545533246484 1.0983975161782475 0 0 0
207 5 16.084566074227144 0.9435813658469719 3.728011050847616 0 1 0
206 2 16.556794073205026 1.792042983850128 3.932944409717974 0 1 0
2676 5 15.883002579378516 1.4209808842519376 1.0933417120981843 0 1 0
2674 2 16.144693133837183 1.030492022852049 1.9829160629196048 0 1 0
8689 2 15.03420503863828 4.864468238914586 0.6848104420663597 0 0 1
1951 2 12.739825297335248 0.5125750234138587 4.339900761009322 0 1 0
2675 2 15.417185900877172 0.7499620977103961 0.5590245454856408 0 1 0
4985 2 13.170299718000374 2.6955269273595244 0.08987117981233449 0 0 1
4984 2 12.987461637356827 1.1286829855999463 0.15186802955084033 0 0 1
4220 2 16.842150175506813 4.256914488869668 3.4296530414341686 0 0 0
4221 5 17.340632833431666 3.4089510948570663 3.4990422432853214 0 0 0
4219 2 17.884727342925498 3.2307203574328978 2.7034296083729075 0 0 0
8820 5 18.393445749223922 2.5914456505248453 1.1913063046575623 0 0 1
8819 2 18.909973590506652 1.839761956335008 1.536185610667286 0 0 1
4249 2 20.044410837975686 1.4575327461004106 3.0677585353049563 0 0 0
4251 5 19.756844507539835 0.819592985981413 2.389686508762412 0 0 0
4748 2 19.339710781347158 3.6926142271147135 0.48792180375953503 0 0 0
4250 2 20.424813273287008 0.8545740546102047 1.7117735113765649 0 0 0
8818 2 17.59988815267731 2.274390007752886 0.7774377900678195 0 0 1
433 2 18.160736450093804 3.6822329751205247 4.825515895821207 0 0 0
6618 5 21.665039414055922 1.1971430274650758 0.3844174401805177 0 1 1
6617 2 21.97059002484737 0.2893818778437231 0.4337681254348434 0 1 1
4602 5 20.208807729589562 1.5935548707861418 4.8205076539668905 0 1 0
205 2 16.76058963026202 0.2633167824206018 3.9975725794223025 0 1 0
3154 2 18.89882233988909 0.4873334531659077 4.956855030398508 0 1 0
4034 2 23.0108381247246 3.3980273586221093 4.223227607989105 0 0 0
4033 2 24.327920936950914 4.3445169012306675 4.2032927452403985 0 0 0
343 2 24.77875792811334 1.6189147332883593 4.138025319208785 0 0 0
344 2 24.450855247741472 2.056798897557871 2.660461250664534 0 0 0
345 5 25.14354560032322 1.5401076850331685 3.2637770145467324 0 0 0
1236 5 23.386119457755957 2.71466123810802 1.828666280360801 0 0 0
3343 2 26.730598960885555 2.5034658444179176 2.736646524556507 0 0 0
1235 2 23.683972604414134 3.530163816386834 1.3707337810519915 0 0 0
4035 5 23.709624327242167 3.783906611784584 4.78197646583145 0 0 0
1799 2 26.58101570620179 4.451734768896558 4.4915515837398265 0 0 0
3738 5 24.30742508977874 5.0696760833808625 0.7974462502579106 0 0 0
1800 5 27.394468781492176 4.11906996978521 4.93813335652515 0 0 0
1234 2 23.001425438311554 2.225981814754379 1.0525868061151447 0 0 0
3344 2 27.37908281172322 3.8469213967167004 2.0649282253500028 0 0 0
3345 5 27.34388621580713 2.8126041346309596 2.0336978713779037 0 0 0
2783 2 25.013250798429347 0.21344971643618155 2.2063082702995493 0 0 0
2782 2 24.706390350089194 0.18085821927045723 0.6925903577829096 0 0 0
