# LAMMPS data file written by OVITO Basic 3.10.6

4920 atoms
6 atom types

0.0 38.9003 xlo xhi
0.0 63.1593 ylo yhi
0.0 77.6016 zlo zhi

Atom Type Labels

1 C
2 H
3 I
4 N
5 O
6 Pb

Masses

1 12.0107  # C
2 1.00794  # H
3 126.90447  # I
4 14.0067  # N
5 15.9994  # O
6 207.2  # Pb

Atoms  # atomic

1 2 22.00993 14.398391 16.004929
2 2 22.684345 12.929943 16.03179
3 5 22.777608 13.885448 16.352478
4 2 9.657889 60.672619 18.296604
5 2 10.124399 59.69995 19.500006
6 5 10.443 60.370362 18.811844
7 2 24.402098 13.889967 17.836364
8 2 24.552171 12.65074 18.862858
9 5 25.05434 13.380682 18.37343
10 2 33.067371 22.523794 16.011258
11 2 32.501273 22.115512 17.468905
12 5 32.855681 21.754947 16.592027
13 2 21.415213 13.441788 18.021919
14 2 21.051698 12.898427 19.499928
15 5 21.47319 12.653891 18.612756
16 2 14.691706 44.325261 19.44485
17 2 14.390112 45.169269 18.100013
18 5 14.043887 44.937821 19.022557
19 2 28.456838 57.119793 18.490455
20 2 26.8583 56.941818 18.648241
21 5 27.759214 56.645311 19.001746
22 2 9.299457 20.827208 16.240584
23 2 8.406967 22.121888 16.613625
24 5 8.479171 21.319836 16.000416
25 2 35.644669 41.84747 16.030524
26 2 36.391167 40.418242 16.139812
27 5 36.406541 41.381667 16.449819
28 2 10.990211 61.460987 16.733452
29 2 12.449606 60.929056 17.179671
30 5 11.89997 61.754538 16.977171
31 2 26.257249 41.233528 18.772708
32 2 25.55749 41.629892 17.370878
33 5 25.694648 41.914009 18.332643
34 2 12.670305 16.169064 17.550899
35 2 13.825879 15.039869 17.512635
36 5 12.892375 15.274415 17.199447
37 2 23.245086 7.302706 16.116214
38 2 21.934834 6.652136 16.803159
39 5 22.940912 6.581876 16.71714
40 2 37.760606 21.112302 17.105436
41 2 37.053674 20.66797 18.489167
42 5 37.900295 21.042035 18.07949
43 2 5.248009 41.991215 16.007293
44 2 5.834702 42.717217 17.326614
45 5 6.042271 42.447754 16.373287
46 2 5.288385 46.089996 16.0
47 2 5.383601 44.943359 17.134924
48 5 5.761253 45.261472 16.251346
49 2 14.776533 36.412056 17.529619
50 2 14.413776 36.036599 16.000131
51 5 14.034882 36.360259 16.881159
52 2 12.131499 2.374326 17.357049
53 2 11.967431 2.861156 18.889359
54 5 11.632271 2.991156 17.943159
55 2 10.848148 44.307969 15.999765
56 2 10.527154 45.440051 17.107578
57 5 10.120785 44.720209 16.523438
58 2 24.234346 62.142071 18.74345
59 2 23.839083 61.954199 17.187697
60 5 23.477596 62.158636 18.110768
61 2 37.009332 43.229538 18.010951
62 2 36.33258 43.997056 16.760023
63 5 36.146433 43.427094 17.575511
64 2 36.447973 37.475361 16.500735
65 2 37.831621 38.279325 16.726688
66 5 37.236296 37.842118 16.034615
67 2 11.621182 36.671252 16.936075
68 2 10.53197 37.105509 18.04825
69 5 11.058876 36.328209 17.670489
70 2 27.031869 9.128323 17.161179
71 2 25.976964 9.517982 16.000474
72 5 26.936938 9.612772 16.307055
73 2 11.67438 18.090641 17.149188
74 2 12.010782 17.915275 18.720167
75 5 12.100021 18.531612 17.922237
76 2 6.676615 18.458381 18.420755
77 2 6.687862 18.376043 16.806757
78 5 6.930662 17.885996 17.658478
79 2 35.277112 12.739647 17.667896
80 2 34.929046 12.570062 19.236968
81 5 35.640395 12.858814 18.577322
82 2 22.327314 50.749437 16.867739
83 2 22.532516 51.018807 18.448001
84 5 22.423321 51.461121 17.544141
85 2 12.582153 25.949535 17.40192
86 2 12.400652 24.589366 16.548167
87 5 12.638467 24.966161 17.457011
88 2 22.400654 26.906542 19.361985
89 2 23.457484 28.094299 19.071747
90 5 22.684433 27.566814 18.686159
91 2 10.430331 1.645059 16.000488
92 2 10.181931 1.378409 17.575001
93 5 10.053604 1.000118 16.644971
94 2 23.109969 54.277238 18.670126
95 2 23.739998 53.389377 17.475697
96 5 22.91446 53.543062 18.040847
97 2 14.110509 18.201155 16.898386
98 2 14.327782 19.66312 17.552103
99 5 14.249671 19.153349 16.68115
100 2 7.601459 43.998364 16.401501
101 2 8.530944 42.697807 16.639206
102 5 8.319289 43.453586 16.000044
103 2 10.340784 57.108178 17.454376
104 2 10.113908 56.440932 16.000001
105 5 9.679507 56.638803 16.892565
106 2 36.318416 24.261192 16.000047
107 2 37.474557 24.113654 17.11963
108 5 37.199231 23.855205 16.180521
109 2 22.27882 29.826142 17.512676
110 2 22.702959 29.445653 16.000317
111 5 22.104777 29.19271 16.776671
112 2 9.803091 26.005708 17.732941
113 2 10.7227 25.637885 19.010017
114 5 10.541703 25.426615 18.03681
115 2 20.651151 5.056179 16.000006
116 2 19.961627 5.563167 17.370924
117 5 19.838712 4.9781 16.554152
118 2 35.422575 21.155116 17.094299
119 2 35.259031 22.333127 16.000024
120 5 35.496165 21.357952 16.131661
121 2 10.243928 58.838829 15.999962
122 2 9.212069 60.061055 16.23088
123 5 9.601614 59.222597 16.642912
124 2 34.935603 49.713316 17.677495
125 2 34.701939 49.253607 16.145841
126 5 34.343453 49.829532 16.897057
127 2 23.026525 9.261073 18.923909
128 2 22.022026 8.050163 18.554352
129 5 22.48357 8.87646 18.195552
130 2 13.523755 41.393661 16.192549
131 2 11.997662 40.897568 16.000641
132 5 12.656972 41.300664 16.654361
133 2 10.328827 22.812809 17.431704
134 2 11.067409 23.409285 18.739606
135 5 11.036914 22.630367 18.093941
136 2 6.564791 47.87864 16.871057
137 2 7.074243 48.979792 17.938679
138 5 7.135743 48.00718 17.665236
139 2 33.293491 31.954029 17.398198
140 2 34.101252 31.886903 16.000016
141 5 34.114517 31.609543 16.973373
142 2 34.620115 4.055308 16.280595
143 2 33.721541 5.379771 16.50478
144 5 34.456887 4.806583 16.898797
145 2 20.440191 38.683002 16.270202
146 2 19.094096 38.822789 17.153595
147 5 19.455279 38.650995 16.223778
148 2 20.567497 35.706464 17.567813
149 2 19.812116 35.467333 18.976397
150 5 19.969256 35.08852 18.051014
151 2 35.209782 14.923838 17.953375
152 2 35.142752 15.70268 19.367875
153 5 35.10338 15.8151 18.362718
154 2 23.390944 9.753594 16.393524
155 2 24.236762 10.524602 17.534591
156 5 23.515838 10.628574 16.83175
157 2 23.434773 45.454423 16.000001
158 2 22.562443 45.455855 17.360492
159 5 23.053687 46.040477 16.696094
160 2 10.547837 20.130122 18.298114
161 2 9.827315 21.175146 19.298448
162 5 9.706997 20.619755 18.460838
163 2 10.695684 29.197146 16.000024
164 2 11.981957 30.058013 16.465109
165 5 10.98464 29.935477 16.587053
166 2 9.090262 52.051639 17.703601
167 2 10.125642 51.492203 16.595939
168 5 9.712896 52.328153 16.990091
169 2 19.182325 21.81862 16.710369
170 2 20.488953 22.451677 16.000539
171 5 20.115419 22.09553 16.871262
172 2 35.536588 6.783646 18.565649
173 2 34.302877 7.193684 17.605586
174 5 35.032964 7.552731 18.207737
175 2 19.490599 2.190978 18.953251
176 2 19.848408 3.066309 17.642654
177 5 20.099917 2.884875 18.606164
178 2 32.103004 12.445772 17.29814
179 2 32.762056 11.946788 18.686866
180 5 32.941535 12.43348 17.817702
181 2 35.584855 19.00776 18.041626
182 2 35.882817 18.767007 16.471546
183 5 35.710337 18.308401 17.357242
184 2 27.651542 15.886764 16.123937
185 2 26.04196 15.807718 16.001896
186 5 26.888339 15.261992 16.103639
187 2 12.587634 20.919459 17.034374
188 2 12.649021 20.690053 18.632967
189 5 12.817911 21.355224 17.888957
190 2 9.455204 9.598305 17.86644
191 2 8.280142 8.81013 18.647404
192 5 8.703826 8.971193 17.742375
193 2 8.979812 17.181052 17.197057
194 2 8.867968 18.73945 16.7838
195 5 9.464235 18.040375 17.208403
196 2 10.32784 51.260427 19.344692
197 2 11.076445 50.001513 18.661594
198 5 10.211341 50.316663 19.082073
199 2 36.63415 56.064214 16.083023
200 2 37.900292 55.926362 17.077899
201 5 37.04573 56.438084 16.897918
202 2 20.329947 30.83436 17.676247
203 2 20.888169 31.562015 19.006961
204 5 20.105865 31.501552 18.36753
205 2 8.952048 56.827322 19.137423
206 2 8.638184 58.193107 18.332429
207 5 9.049612 57.808351 19.173391
208 2 22.119415 1.470091 17.820177
209 2 22.487832 2.646742 16.775353
210 5 22.033164 2.438939 17.655479
211 2 12.986824 48.19003 18.395468
212 2 14.001872 47.135933 19.081363
213 5 13.03318 47.315078 18.848834
214 2 24.94018 57.950196 18.285431
215 2 25.498635 57.240324 16.945243
216 5 24.864546 57.139921 17.727788
217 2 6.692091 22.226808 17.987759
218 2 7.69085 21.672662 19.13113
219 5 6.873825 21.454989 18.5747
220 2 13.329028 55.69313 16.181671
221 2 11.891382 55.500858 16.894483
222 5 12.615033 55.036297 16.360591
223 2 34.312707 54.947534 16.450632
224 2 34.880973 55.779052 17.714573
225 5 34.322926 54.981685 17.436512
226 2 36.524957 32.636981 16.878262
227 2 36.200523 32.073618 18.357877
228 5 36.589133 31.838051 17.453434
229 2 26.375923 18.002427 16.000015
230 2 26.74266 17.665243 17.53745
231 5 27.113924 17.992781 16.654609
232 2 35.939756 28.991147 17.438456
233 2 35.263806 29.091811 18.902988
234 5 35.094743 28.863885 17.931395
235 2 23.680972 33.266425 16.000316
236 2 23.119052 33.009005 17.493593
237 5 23.279839 32.584046 16.589113
238 2 22.673336 25.542136 17.641074
239 2 24.267809 25.780874 17.529029
240 5 23.429971 25.554496 17.008158
241 2 9.205155 48.718776 17.424401
242 2 9.581396 49.438466 16.027123
243 5 9.116693 49.560763 16.917978
244 2 8.140985 54.100354 16.003621
245 2 7.300663 53.075158 16.928137
246 5 7.381239 53.471064 16.000078
247 2 20.553278 52.572912 17.926677
248 2 20.107307 53.464568 16.654689
249 5 20.705223 52.70758 16.961271
